none[0.0593]  arg1_node[0.9287]  arg2_node[0.0120]  arg1_node
none[0.9985]  arg1_node[0.0008]  arg2_node[0.0007]  none
none[0.9985]  arg1_node[0.0008]  arg2_node[0.0007]  none
none[0.9985]  arg1_node[0.0008]  arg2_node[0.0007]  none
none[0.9985]  arg1_node[0.0008]  arg2_node[0.0007]  none
none[0.9984]  arg1_node[0.0009]  arg2_node[0.0007]  none
none[0.3830]  arg1_node[0.0002]  arg2_node[0.6167]  arg2_node
none[0.9970]  arg1_node[0.0000]  arg2_node[0.0030]  none
none[0.9970]  arg1_node[0.0000]  arg2_node[0.0030]  none
none[0.9970]  arg1_node[0.0000]  arg2_node[0.0029]  none
none[0.9970]  arg1_node[0.0000]  arg2_node[0.0030]  none
none[0.9970]  arg1_node[0.0000]  arg2_node[0.0030]  none
none[0.9970]  arg1_node[0.0000]  arg2_node[0.0029]  none
none[0.9970]  arg1_node[0.0000]  arg2_node[0.0029]  none
none[0.9970]  arg1_node[0.0000]  arg2_node[0.0030]  none
none[0.9841]  arg1_node[0.0000]  arg2_node[0.0159]  none
none[0.9970]  arg1_node[0.0000]  arg2_node[0.0030]  none
none[0.9970]  arg1_node[0.0000]  arg2_node[0.0030]  none
none[0.9970]  arg1_node[0.0000]  arg2_node[0.0030]  none
none[0.9970]  arg1_node[0.0000]  arg2_node[0.0030]  none
none[0.9970]  arg1_node[0.0000]  arg2_node[0.0030]  none
none[0.9970]  arg1_node[0.0000]  arg2_node[0.0030]  none
none[0.9970]  arg1_node[0.0000]  arg2_node[0.0030]  none
none[0.9695]  arg1_node[0.0290]  arg2_node[0.0014]  none
none[0.9972]  arg1_node[0.0009]  arg2_node[0.0020]  none
none[0.9965]  arg1_node[0.0010]  arg2_node[0.0024]  none
none[0.9972]  arg1_node[0.0009]  arg2_node[0.0020]  none
none[0.9972]  arg1_node[0.0009]  arg2_node[0.0020]  none
none[0.8683]  arg1_node[0.0116]  arg2_node[0.1201]  none
none[0.7070]  arg1_node[0.0503]  arg2_node[0.2427]  none
none[0.9778]  arg1_node[0.0212]  arg2_node[0.0011]  none
none[0.9778]  arg1_node[0.0212]  arg2_node[0.0011]  none
none[0.9925]  arg1_node[0.0000]  arg2_node[0.0074]  none
none[0.9924]  arg1_node[0.0000]  arg2_node[0.0076]  none
none[0.9927]  arg1_node[0.0000]  arg2_node[0.0073]  none
none[0.9926]  arg1_node[0.0000]  arg2_node[0.0073]  none
none[0.9927]  arg1_node[0.0000]  arg2_node[0.0073]  none
none[0.9931]  arg1_node[0.0000]  arg2_node[0.0069]  none
none[0.9931]  arg1_node[0.0000]  arg2_node[0.0069]  none
none[0.9930]  arg1_node[0.0000]  arg2_node[0.0070]  none
none[0.9930]  arg1_node[0.0000]  arg2_node[0.0070]  none
none[0.9930]  arg1_node[0.0000]  arg2_node[0.0070]  none
none[0.9930]  arg1_node[0.0000]  arg2_node[0.0069]  none
none[0.8525]  arg1_node[0.0531]  arg2_node[0.0944]  none
none[0.9924]  arg1_node[0.0000]  arg2_node[0.0075]  none
none[0.9924]  arg1_node[0.0000]  arg2_node[0.0075]  none
none[0.9927]  arg1_node[0.0000]  arg2_node[0.0073]  none
none[0.9927]  arg1_node[0.0000]  arg2_node[0.0073]  none
none[0.9927]  arg1_node[0.0000]  arg2_node[0.0073]  none
none[0.9927]  arg1_node[0.0000]  arg2_node[0.0073]  none
none[0.8820]  arg1_node[0.0709]  arg2_node[0.0471]  none
none[0.9672]  arg1_node[0.0321]  arg2_node[0.0007]  none
none[0.9988]  arg1_node[0.0005]  arg2_node[0.0007]  none
none[0.9988]  arg1_node[0.0005]  arg2_node[0.0007]  none
none[0.9988]  arg1_node[0.0005]  arg2_node[0.0007]  none
none[0.0970]  arg1_node[0.8864]  arg2_node[0.0166]  arg1_node
none[0.7145]  arg1_node[0.0060]  arg2_node[0.2795]  none
none[0.9988]  arg1_node[0.0005]  arg2_node[0.0007]  none
none[0.9988]  arg1_node[0.0005]  arg2_node[0.0007]  none
none[0.9988]  arg1_node[0.0005]  arg2_node[0.0007]  none
none[0.9988]  arg1_node[0.0005]  arg2_node[0.0007]  none
none[0.9988]  arg1_node[0.0005]  arg2_node[0.0007]  none
none[0.9958]  arg1_node[0.0003]  arg2_node[0.0039]  none
none[0.9988]  arg1_node[0.0005]  arg2_node[0.0007]  none
none[0.9988]  arg1_node[0.0005]  arg2_node[0.0007]  none
none[0.9988]  arg1_node[0.0005]  arg2_node[0.0007]  none
none[0.9988]  arg1_node[0.0005]  arg2_node[0.0007]  none
none[0.9988]  arg1_node[0.0005]  arg2_node[0.0007]  none
none[0.9988]  arg1_node[0.0005]  arg2_node[0.0007]  none
none[0.9988]  arg1_node[0.0005]  arg2_node[0.0007]  none
none[0.3727]  arg1_node[0.0001]  arg2_node[0.6272]  arg2_node
none[0.9969]  arg1_node[0.0000]  arg2_node[0.0031]  none
none[0.9834]  arg1_node[0.0000]  arg2_node[0.0166]  none
none[0.9969]  arg1_node[0.0000]  arg2_node[0.0031]  none
none[0.9969]  arg1_node[0.0000]  arg2_node[0.0031]  none
none[0.9969]  arg1_node[0.0000]  arg2_node[0.0031]  none
none[0.9969]  arg1_node[0.0000]  arg2_node[0.0031]  none
