none[0.0540]  arg1_node[0.9370]  arg2_node[0.0091]  arg1_node
none[0.9970]  arg1_node[0.0015]  arg2_node[0.0015]  none
none[0.9970]  arg1_node[0.0015]  arg2_node[0.0015]  none
none[0.9970]  arg1_node[0.0015]  arg2_node[0.0015]  none
none[0.9970]  arg1_node[0.0015]  arg2_node[0.0015]  none
none[0.3359]  arg1_node[0.0002]  arg2_node[0.6638]  arg2_node
none[0.9936]  arg1_node[0.0001]  arg2_node[0.0064]  none
none[0.9805]  arg1_node[0.0000]  arg2_node[0.0195]  none
none[0.9963]  arg1_node[0.0000]  arg2_node[0.0036]  none
none[0.9963]  arg1_node[0.0000]  arg2_node[0.0036]  none
none[0.9963]  arg1_node[0.0000]  arg2_node[0.0037]  none
none[0.9963]  arg1_node[0.0000]  arg2_node[0.0037]  none
none[0.9963]  arg1_node[0.0000]  arg2_node[0.0036]  none
none[0.9728]  arg1_node[0.0257]  arg2_node[0.0015]  none
none[0.9950]  arg1_node[0.0013]  arg2_node[0.0037]  none
none[0.9950]  arg1_node[0.0013]  arg2_node[0.0037]  none
none[0.9950]  arg1_node[0.0013]  arg2_node[0.0037]  none
none[0.9950]  arg1_node[0.0013]  arg2_node[0.0037]  none
none[0.9950]  arg1_node[0.0013]  arg2_node[0.0037]  none
none[0.9950]  arg1_node[0.0013]  arg2_node[0.0037]  none
none[0.9950]  arg1_node[0.0013]  arg2_node[0.0037]  none
none[0.9950]  arg1_node[0.0013]  arg2_node[0.0037]  none
none[0.9950]  arg1_node[0.0013]  arg2_node[0.0037]  none
none[0.9950]  arg1_node[0.0013]  arg2_node[0.0037]  none
none[0.9950]  arg1_node[0.0013]  arg2_node[0.0037]  none
none[0.9963]  arg1_node[0.0010]  arg2_node[0.0027]  none
none[0.9734]  arg1_node[0.0251]  arg2_node[0.0015]  none
none[0.9866]  arg1_node[0.0109]  arg2_node[0.0026]  none
none[0.9963]  arg1_node[0.0010]  arg2_node[0.0027]  none
none[0.9707]  arg1_node[0.0286]  arg2_node[0.0007]  none
none[0.1900]  arg1_node[0.6263]  arg2_node[0.1838]  arg1_node
none[0.9964]  arg1_node[0.0010]  arg2_node[0.0027]  none
none[0.8136]  arg1_node[0.1829]  arg2_node[0.0034]  none
none[0.9964]  arg1_node[0.0010]  arg2_node[0.0027]  none
none[0.9964]  arg1_node[0.0010]  arg2_node[0.0027]  none
none[0.1884]  arg1_node[0.0272]  arg2_node[0.7843]  arg2_node
none[0.9886]  arg1_node[0.0000]  arg2_node[0.0113]  none
none[0.9727]  arg1_node[0.0096]  arg2_node[0.0177]  none
none[0.9885]  arg1_node[0.0000]  arg2_node[0.0114]  none
none[0.9885]  arg1_node[0.0000]  arg2_node[0.0115]  none
none[0.9885]  arg1_node[0.0000]  arg2_node[0.0115]  none
none[0.9885]  arg1_node[0.0000]  arg2_node[0.0115]  none
none[0.9885]  arg1_node[0.0000]  arg2_node[0.0115]  none
none[0.0462]  arg1_node[0.9451]  arg2_node[0.0087]  arg1_node
none[0.6899]  arg1_node[0.0130]  arg2_node[0.2970]  none
none[0.9981]  arg1_node[0.0011]  arg2_node[0.0008]  none
none[0.9981]  arg1_node[0.0011]  arg2_node[0.0008]  none
none[0.9981]  arg1_node[0.0011]  arg2_node[0.0008]  none
none[0.9951]  arg1_node[0.0006]  arg2_node[0.0043]  none
none[0.9981]  arg1_node[0.0011]  arg2_node[0.0008]  none
none[0.9981]  arg1_node[0.0011]  arg2_node[0.0008]  none
none[0.3505]  arg1_node[0.0003]  arg2_node[0.6492]  arg2_node
none[0.9965]  arg1_node[0.0000]  arg2_node[0.0034]  none
none[0.9965]  arg1_node[0.0000]  arg2_node[0.0034]  none
none[0.9817]  arg1_node[0.0000]  arg2_node[0.0183]  none
none[0.9965]  arg1_node[0.0000]  arg2_node[0.0034]  none
none[0.9965]  arg1_node[0.0000]  arg2_node[0.0034]  none
none[0.9965]  arg1_node[0.0000]  arg2_node[0.0034]  none
none[0.9965]  arg1_node[0.0000]  arg2_node[0.0034]  none
none[0.9965]  arg1_node[0.0000]  arg2_node[0.0034]  none
none[0.9965]  arg1_node[0.0000]  arg2_node[0.0035]  none
none[0.9965]  arg1_node[0.0000]  arg2_node[0.0035]  none
none[0.9965]  arg1_node[0.0000]  arg2_node[0.0035]  none
none[0.9965]  arg1_node[0.0000]  arg2_node[0.0035]  none
none[0.9966]  arg1_node[0.0000]  arg2_node[0.0034]  none
none[0.9966]  arg1_node[0.0000]  arg2_node[0.0034]  none
none[0.9966]  arg1_node[0.0000]  arg2_node[0.0034]  none
none[0.9966]  arg1_node[0.0000]  arg2_node[0.0034]  none
none[0.5915]  arg1_node[0.0401]  arg2_node[0.3684]  none
none[0.1747]  arg1_node[0.8002]  arg2_node[0.0251]  arg1_node
none[0.9973]  arg1_node[0.0009]  arg2_node[0.0018]  none
none[0.9973]  arg1_node[0.0009]  arg2_node[0.0018]  none
none[0.9963]  arg1_node[0.0012]  arg2_node[0.0025]  none
none[0.9973]  arg1_node[0.0009]  arg2_node[0.0018]  none
none[0.9973]  arg1_node[0.0009]  arg2_node[0.0018]  none
none[0.9972]  arg1_node[0.0009]  arg2_node[0.0019]  none
none[0.5044]  arg1_node[0.0751]  arg2_node[0.4205]  none
none[0.9973]  arg1_node[0.0009]  arg2_node[0.0018]  none
none[0.9747]  arg1_node[0.0243]  arg2_node[0.0011]  none
none[0.8780]  arg1_node[0.0001]  arg2_node[0.1220]  none
none[0.9893]  arg1_node[0.0001]  arg2_node[0.0107]  none
none[0.9922]  arg1_node[0.0000]  arg2_node[0.0078]  none
none[0.9922]  arg1_node[0.0000]  arg2_node[0.0077]  none
none[0.9923]  arg1_node[0.0000]  arg2_node[0.0077]  none
none[0.9923]  arg1_node[0.0000]  arg2_node[0.0077]  none
none[0.9923]  arg1_node[0.0000]  arg2_node[0.0076]  none
none[0.9923]  arg1_node[0.0000]  arg2_node[0.0076]  none
none[0.9923]  arg1_node[0.0000]  arg2_node[0.0076]  none
none[0.9923]  arg1_node[0.0000]  arg2_node[0.0076]  none
none[0.9893]  arg1_node[0.0001]  arg2_node[0.0107]  none
none[0.9893]  arg1_node[0.0001]  arg2_node[0.0107]  none
none[0.9893]  arg1_node[0.0001]  arg2_node[0.0107]  none
none[0.9893]  arg1_node[0.0001]  arg2_node[0.0107]  none
none[0.4451]  arg1_node[0.5529]  arg2_node[0.0019]  arg1_node
none[0.9991]  arg1_node[0.0003]  arg2_node[0.0005]  none
none[0.9991]  arg1_node[0.0003]  arg2_node[0.0005]  none
none[0.9989]  arg1_node[0.0004]  arg2_node[0.0007]  none
none[0.9989]  arg1_node[0.0004]  arg2_node[0.0007]  none
none[0.9989]  arg1_node[0.0004]  arg2_node[0.0007]  none
none[0.9984]  arg1_node[0.0006]  arg2_node[0.0010]  none
none[0.9984]  arg1_node[0.0006]  arg2_node[0.0010]  none
none[0.9984]  arg1_node[0.0006]  arg2_node[0.0010]  none
none[0.9984]  arg1_node[0.0006]  arg2_node[0.0010]  none
none[0.9984]  arg1_node[0.0006]  arg2_node[0.0010]  none
none[0.9984]  arg1_node[0.0006]  arg2_node[0.0010]  none
none[0.9984]  arg1_node[0.0006]  arg2_node[0.0010]  none
none[0.9984]  arg1_node[0.0006]  arg2_node[0.0010]  none
none[0.9984]  arg1_node[0.0006]  arg2_node[0.0010]  none
none[0.7942]  arg1_node[0.1238]  arg2_node[0.0820]  none
none[0.8001]  arg1_node[0.0488]  arg2_node[0.1511]  none
none[0.9991]  arg1_node[0.0003]  arg2_node[0.0005]  none
none[0.9991]  arg1_node[0.0003]  arg2_node[0.0006]  none
none[0.9984]  arg1_node[0.0006]  arg2_node[0.0010]  none
none[0.9991]  arg1_node[0.0003]  arg2_node[0.0006]  none
none[0.8001]  arg1_node[0.0488]  arg2_node[0.1511]  none
none[0.9991]  arg1_node[0.0003]  arg2_node[0.0005]  none
none[0.8001]  arg1_node[0.0488]  arg2_node[0.1511]  none
none[0.9991]  arg1_node[0.0003]  arg2_node[0.0006]  none
none[0.9991]  arg1_node[0.0003]  arg2_node[0.0006]  none
none[0.5509]  arg1_node[0.0015]  arg2_node[0.4476]  none
none[0.9977]  arg1_node[0.0000]  arg2_node[0.0023]  none
none[0.9958]  arg1_node[0.0000]  arg2_node[0.0042]  none
none[0.9958]  arg1_node[0.0000]  arg2_node[0.0042]  none
none[0.9958]  arg1_node[0.0000]  arg2_node[0.0042]  none
none[0.9958]  arg1_node[0.0000]  arg2_node[0.0042]  none
none[0.2739]  arg1_node[0.7222]  arg2_node[0.0039]  arg1_node
none[0.9984]  arg1_node[0.0010]  arg2_node[0.0005]  none
none[0.9984]  arg1_node[0.0010]  arg2_node[0.0005]  none
none[0.9984]  arg1_node[0.0010]  arg2_node[0.0005]  none
none[0.9984]  arg1_node[0.0010]  arg2_node[0.0005]  none
none[0.9691]  arg1_node[0.0287]  arg2_node[0.0022]  none
none[0.9971]  arg1_node[0.0023]  arg2_node[0.0006]  none
none[0.9990]  arg1_node[0.0001]  arg2_node[0.0009]  none
none[0.0715]  arg1_node[0.0003]  arg2_node[0.9282]  arg2_node
none[0.9976]  arg1_node[0.0000]  arg2_node[0.0023]  none
none[0.9681]  arg1_node[0.0001]  arg2_node[0.0318]  none
none[0.9976]  arg1_node[0.0000]  arg2_node[0.0023]  none
none[0.9932]  arg1_node[0.0001]  arg2_node[0.0067]  none
none[0.9932]  arg1_node[0.0001]  arg2_node[0.0068]  none
none[0.9976]  arg1_node[0.0000]  arg2_node[0.0023]  none
none[0.9976]  arg1_node[0.0000]  arg2_node[0.0023]  none
none[0.9976]  arg1_node[0.0000]  arg2_node[0.0023]  none
none[0.9976]  arg1_node[0.0000]  arg2_node[0.0023]  none
none[0.9590]  arg1_node[0.0360]  arg2_node[0.0049]  none
none[0.9983]  arg1_node[0.0011]  arg2_node[0.0006]  none
none[0.9982]  arg1_node[0.0011]  arg2_node[0.0006]  none
none[0.9983]  arg1_node[0.0011]  arg2_node[0.0006]  none
none[0.9983]  arg1_node[0.0011]  arg2_node[0.0006]  none
none[0.9742]  arg1_node[0.0255]  arg2_node[0.0003]  none
none[0.9983]  arg1_node[0.0011]  arg2_node[0.0006]  none
none[0.4666]  arg1_node[0.5324]  arg2_node[0.0011]  arg1_node
none[0.2550]  arg1_node[0.7408]  arg2_node[0.0042]  arg1_node
none[0.9983]  arg1_node[0.0011]  arg2_node[0.0006]  none
none[0.9659]  arg1_node[0.0315]  arg2_node[0.0026]  none
none[0.9968]  arg1_node[0.0025]  arg2_node[0.0007]  none
none[0.9988]  arg1_node[0.0002]  arg2_node[0.0010]  none
none[0.0625]  arg1_node[0.0003]  arg2_node[0.9372]  arg2_node
none[0.9972]  arg1_node[0.0001]  arg2_node[0.0027]  none
none[0.9634]  arg1_node[0.0001]  arg2_node[0.0366]  none
none[0.9972]  arg1_node[0.0001]  arg2_node[0.0027]  none
none[0.9972]  arg1_node[0.0001]  arg2_node[0.0027]  none
none[0.9439]  arg1_node[0.0555]  arg2_node[0.0006]  none
none[0.9979]  arg1_node[0.0014]  arg2_node[0.0007]  none
none[0.9439]  arg1_node[0.0555]  arg2_node[0.0006]  none
none[0.9439]  arg1_node[0.0555]  arg2_node[0.0006]  none
none[0.9979]  arg1_node[0.0014]  arg2_node[0.0007]  none
none[0.9979]  arg1_node[0.0014]  arg2_node[0.0007]  none
none[0.9783]  arg1_node[0.0215]  arg2_node[0.0002]  none
none[0.9759]  arg1_node[0.0239]  arg2_node[0.0003]  none
none[0.9984]  arg1_node[0.0010]  arg2_node[0.0005]  none
none[0.9979]  arg1_node[0.0014]  arg2_node[0.0007]  none
none[0.9979]  arg1_node[0.0014]  arg2_node[0.0007]  none
none[0.9756]  arg1_node[0.0242]  arg2_node[0.0003]  none
none[0.9984]  arg1_node[0.0010]  arg2_node[0.0005]  none
none[0.5826]  arg1_node[0.4166]  arg2_node[0.0008]  none
none[0.9984]  arg1_node[0.0010]  arg2_node[0.0005]  none
none[0.4455]  arg1_node[0.5519]  arg2_node[0.0026]  arg1_node
none[0.9016]  arg1_node[0.0972]  arg2_node[0.0011]  none
none[0.9691]  arg1_node[0.0287]  arg2_node[0.0022]  none
none[0.9990]  arg1_node[0.0001]  arg2_node[0.0009]  none
none[0.0715]  arg1_node[0.0003]  arg2_node[0.9282]  arg2_node
none[0.9976]  arg1_node[0.0000]  arg2_node[0.0023]  none
none[0.9681]  arg1_node[0.0001]  arg2_node[0.0318]  none
none[0.9988]  arg1_node[0.0001]  arg2_node[0.0011]  none
none[0.9976]  arg1_node[0.0000]  arg2_node[0.0023]  none
none[0.9976]  arg1_node[0.0000]  arg2_node[0.0023]  none
none[0.9976]  arg1_node[0.0000]  arg2_node[0.0023]  none
none[0.9664]  arg1_node[0.0291]  arg2_node[0.0045]  none
none[0.9985]  arg1_node[0.0009]  arg2_node[0.0006]  none
none[0.9985]  arg1_node[0.0009]  arg2_node[0.0006]  none
none[0.9985]  arg1_node[0.0009]  arg2_node[0.0006]  none
none[0.9980]  arg1_node[0.0012]  arg2_node[0.0007]  none
none[0.9980]  arg1_node[0.0012]  arg2_node[0.0007]  none
none[0.9980]  arg1_node[0.0012]  arg2_node[0.0007]  none
none[0.9980]  arg1_node[0.0012]  arg2_node[0.0007]  none
none[0.9792]  arg1_node[0.0205]  arg2_node[0.0003]  none
none[0.9985]  arg1_node[0.0009]  arg2_node[0.0006]  none
none[0.5220]  arg1_node[0.4770]  arg2_node[0.0011]  none
none[0.2993]  arg1_node[0.6963]  arg2_node[0.0044]  arg1_node
none[0.9985]  arg1_node[0.0009]  arg2_node[0.0006]  none
none[0.9985]  arg1_node[0.0009]  arg2_node[0.0006]  none
none[0.9985]  arg1_node[0.0009]  arg2_node[0.0006]  none
none[0.9723]  arg1_node[0.0254]  arg2_node[0.0023]  none
none[0.9974]  arg1_node[0.0020]  arg2_node[0.0006]  none
none[0.9985]  arg1_node[0.0009]  arg2_node[0.0006]  none
none[0.9990]  arg1_node[0.0001]  arg2_node[0.0009]  none
none[0.0688]  arg1_node[0.0003]  arg2_node[0.9309]  arg2_node
none[0.9975]  arg1_node[0.0000]  arg2_node[0.0024]  none
none[0.9975]  arg1_node[0.0000]  arg2_node[0.0024]  none
none[0.9669]  arg1_node[0.0000]  arg2_node[0.0331]  none
none[0.9975]  arg1_node[0.0000]  arg2_node[0.0024]  none
none[0.9975]  arg1_node[0.0000]  arg2_node[0.0024]  none
none[0.9975]  arg1_node[0.0000]  arg2_node[0.0024]  none
none[0.9975]  arg1_node[0.0000]  arg2_node[0.0024]  none
none[0.9872]  arg1_node[0.0125]  arg2_node[0.0003]  none
none[0.9990]  arg1_node[0.0004]  arg2_node[0.0005]  none
none[0.9987]  arg1_node[0.0006]  arg2_node[0.0007]  none
none[0.9987]  arg1_node[0.0006]  arg2_node[0.0007]  none
none[0.9987]  arg1_node[0.0006]  arg2_node[0.0007]  none
none[0.9987]  arg1_node[0.0006]  arg2_node[0.0007]  none
none[0.9987]  arg1_node[0.0006]  arg2_node[0.0007]  none
none[0.9987]  arg1_node[0.0006]  arg2_node[0.0007]  none
none[0.9872]  arg1_node[0.0125]  arg2_node[0.0003]  none
none[0.9987]  arg1_node[0.0006]  arg2_node[0.0007]  none
none[0.9987]  arg1_node[0.0006]  arg2_node[0.0007]  none
none[0.9987]  arg1_node[0.0006]  arg2_node[0.0007]  none
none[0.9872]  arg1_node[0.0125]  arg2_node[0.0003]  none
none[0.9872]  arg1_node[0.0124]  arg2_node[0.0003]  none
none[0.3333]  arg1_node[0.6646]  arg2_node[0.0021]  arg1_node
none[0.4239]  arg1_node[0.5744]  arg2_node[0.0016]  arg1_node
none[0.9990]  arg1_node[0.0004]  arg2_node[0.0005]  none
none[0.9990]  arg1_node[0.0004]  arg2_node[0.0005]  none
none[0.9990]  arg1_node[0.0004]  arg2_node[0.0005]  none
none[0.9512]  arg1_node[0.0447]  arg2_node[0.0041]  none
none[0.9990]  arg1_node[0.0004]  arg2_node[0.0005]  none
none[0.9990]  arg1_node[0.0004]  arg2_node[0.0005]  none
none[0.9867]  arg1_node[0.0123]  arg2_node[0.0010]  none
none[0.9878]  arg1_node[0.0119]  arg2_node[0.0003]  none
none[0.0841]  arg1_node[0.0010]  arg2_node[0.9149]  arg2_node
none[0.9977]  arg1_node[0.0000]  arg2_node[0.0023]  none
none[0.9977]  arg1_node[0.0000]  arg2_node[0.0023]  none
none[0.9473]  arg1_node[0.0000]  arg2_node[0.0526]  none
none[0.9977]  arg1_node[0.0000]  arg2_node[0.0023]  none
none[0.9442]  arg1_node[0.0527]  arg2_node[0.0031]  none
none[0.9442]  arg1_node[0.0527]  arg2_node[0.0031]  none
none[0.9950]  arg1_node[0.0013]  arg2_node[0.0037]  none
none[0.9442]  arg1_node[0.0527]  arg2_node[0.0031]  none
none[0.9442]  arg1_node[0.0527]  arg2_node[0.0031]  none
none[0.9442]  arg1_node[0.0527]  arg2_node[0.0031]  none
none[0.9442]  arg1_node[0.0527]  arg2_node[0.0031]  none
none[0.9950]  arg1_node[0.0013]  arg2_node[0.0037]  none
none[0.9442]  arg1_node[0.0527]  arg2_node[0.0031]  none
none[0.9442]  arg1_node[0.0527]  arg2_node[0.0031]  none
none[0.9442]  arg1_node[0.0527]  arg2_node[0.0031]  none
none[0.9767]  arg1_node[0.0220]  arg2_node[0.0013]  none
none[0.9964]  arg1_node[0.0009]  arg2_node[0.0026]  none
none[0.9755]  arg1_node[0.0231]  arg2_node[0.0014]  none
none[0.9964]  arg1_node[0.0009]  arg2_node[0.0026]  none
none[0.9522]  arg1_node[0.0452]  arg2_node[0.0026]  none
none[0.9743]  arg1_node[0.0242]  arg2_node[0.0014]  none
none[0.9913]  arg1_node[0.0061]  arg2_node[0.0026]  none
none[0.9964]  arg1_node[0.0010]  arg2_node[0.0027]  none
none[0.2969]  arg1_node[0.6983]  arg2_node[0.0048]  arg1_node
none[0.5642]  arg1_node[0.3981]  arg2_node[0.0377]  none
none[0.7331]  arg1_node[0.1387]  arg2_node[0.1282]  none
none[0.9963]  arg1_node[0.0010]  arg2_node[0.0028]  none
none[0.9871]  arg1_node[0.0075]  arg2_node[0.0053]  none
none[0.9963]  arg1_node[0.0010]  arg2_node[0.0028]  none
none[0.9962]  arg1_node[0.0010]  arg2_node[0.0028]  none
none[0.9963]  arg1_node[0.0010]  arg2_node[0.0028]  none
none[0.5680]  arg1_node[0.0047]  arg2_node[0.4273]  none
none[0.9882]  arg1_node[0.0000]  arg2_node[0.0117]  none
none[0.9882]  arg1_node[0.0000]  arg2_node[0.0117]  none
none[0.9882]  arg1_node[0.0000]  arg2_node[0.0117]  none
none[0.9882]  arg1_node[0.0000]  arg2_node[0.0118]  none
none[0.9880]  arg1_node[0.0000]  arg2_node[0.0119]  none
none[0.9844]  arg1_node[0.0001]  arg2_node[0.0156]  none
none[0.9844]  arg1_node[0.0001]  arg2_node[0.0156]  none
none[0.9844]  arg1_node[0.0001]  arg2_node[0.0156]  none
none[0.9844]  arg1_node[0.0001]  arg2_node[0.0156]  none
none[0.9844]  arg1_node[0.0001]  arg2_node[0.0156]  none
none[0.9844]  arg1_node[0.0001]  arg2_node[0.0156]  none
none[0.9844]  arg1_node[0.0001]  arg2_node[0.0156]  none
none[0.0462]  arg1_node[0.9451]  arg2_node[0.0087]  arg1_node
none[0.6899]  arg1_node[0.0130]  arg2_node[0.2970]  none
none[0.9981]  arg1_node[0.0011]  arg2_node[0.0008]  none
none[0.9981]  arg1_node[0.0011]  arg2_node[0.0008]  none
none[0.9951]  arg1_node[0.0006]  arg2_node[0.0043]  none
none[0.9981]  arg1_node[0.0011]  arg2_node[0.0008]  none
none[0.3505]  arg1_node[0.0003]  arg2_node[0.6492]  arg2_node
none[0.9965]  arg1_node[0.0000]  arg2_node[0.0034]  none
none[0.9817]  arg1_node[0.0000]  arg2_node[0.0183]  none
none[0.9965]  arg1_node[0.0000]  arg2_node[0.0034]  none
none[0.9851]  arg1_node[0.0001]  arg2_node[0.0148]  none
none[0.9965]  arg1_node[0.0000]  arg2_node[0.0034]  none
none[0.9965]  arg1_node[0.0000]  arg2_node[0.0034]  none
none[0.9965]  arg1_node[0.0000]  arg2_node[0.0034]  none
none[0.9966]  arg1_node[0.0000]  arg2_node[0.0034]  none
none[0.9939]  arg1_node[0.0001]  arg2_node[0.0060]  none
none[0.9965]  arg1_node[0.0000]  arg2_node[0.0034]  none
none[0.9965]  arg1_node[0.0000]  arg2_node[0.0034]  none
none[0.9395]  arg1_node[0.0598]  arg2_node[0.0007]  none
none[0.9987]  arg1_node[0.0006]  arg2_node[0.0007]  none
none[0.9987]  arg1_node[0.0006]  arg2_node[0.0007]  none
none[0.9987]  arg1_node[0.0006]  arg2_node[0.0007]  none
none[0.9987]  arg1_node[0.0006]  arg2_node[0.0007]  none
none[0.9987]  arg1_node[0.0006]  arg2_node[0.0007]  none
none[0.9924]  arg1_node[0.0069]  arg2_node[0.0006]  none
none[0.9977]  arg1_node[0.0011]  arg2_node[0.0012]  none
none[0.9977]  arg1_node[0.0011]  arg2_node[0.0012]  none
none[0.9977]  arg1_node[0.0011]  arg2_node[0.0012]  none
none[0.9977]  arg1_node[0.0011]  arg2_node[0.0012]  none
none[0.9977]  arg1_node[0.0011]  arg2_node[0.0012]  none
none[0.9977]  arg1_node[0.0011]  arg2_node[0.0012]  none
none[0.9977]  arg1_node[0.0011]  arg2_node[0.0012]  none
none[0.9977]  arg1_node[0.0011]  arg2_node[0.0012]  none
none[0.9977]  arg1_node[0.0011]  arg2_node[0.0012]  none
none[0.9977]  arg1_node[0.0011]  arg2_node[0.0012]  none
none[0.9977]  arg1_node[0.0011]  arg2_node[0.0012]  none
none[0.9977]  arg1_node[0.0011]  arg2_node[0.0012]  none
none[0.9977]  arg1_node[0.0011]  arg2_node[0.0012]  none
none[0.9977]  arg1_node[0.0011]  arg2_node[0.0012]  none
none[0.9977]  arg1_node[0.0011]  arg2_node[0.0012]  none
none[0.9977]  arg1_node[0.0011]  arg2_node[0.0012]  none
none[0.9977]  arg1_node[0.0011]  arg2_node[0.0012]  none
none[0.9977]  arg1_node[0.0011]  arg2_node[0.0012]  none
none[0.9977]  arg1_node[0.0011]  arg2_node[0.0012]  none
none[0.1136]  arg1_node[0.8731]  arg2_node[0.0133]  arg1_node
none[0.6638]  arg1_node[0.0890]  arg2_node[0.2472]  none
none[0.9977]  arg1_node[0.0011]  arg2_node[0.0012]  none
none[0.9775]  arg1_node[0.0107]  arg2_node[0.0118]  none
none[0.9987]  arg1_node[0.0006]  arg2_node[0.0007]  none
none[0.9987]  arg1_node[0.0006]  arg2_node[0.0007]  none
none[0.9987]  arg1_node[0.0006]  arg2_node[0.0007]  none
none[0.3834]  arg1_node[0.0023]  arg2_node[0.6143]  arg2_node
none[0.9949]  arg1_node[0.0000]  arg2_node[0.0051]  none
none[0.9501]  arg1_node[0.0005]  arg2_node[0.0494]  none
none[0.9971]  arg1_node[0.0000]  arg2_node[0.0029]  none
none[0.9971]  arg1_node[0.0000]  arg2_node[0.0029]  none
none[0.9971]  arg1_node[0.0000]  arg2_node[0.0029]  none
none[0.9971]  arg1_node[0.0000]  arg2_node[0.0029]  none
none[0.9971]  arg1_node[0.0000]  arg2_node[0.0029]  none
none[0.9971]  arg1_node[0.0000]  arg2_node[0.0029]  none
none[0.9971]  arg1_node[0.0000]  arg2_node[0.0029]  none
none[0.8657]  arg1_node[0.0909]  arg2_node[0.0434]  none
none[0.0763]  arg1_node[0.9114]  arg2_node[0.0123]  arg1_node
none[0.7259]  arg1_node[0.0080]  arg2_node[0.2661]  none
none[0.9987]  arg1_node[0.0007]  arg2_node[0.0007]  none
none[0.9987]  arg1_node[0.0006]  arg2_node[0.0007]  none
none[0.9987]  arg1_node[0.0007]  arg2_node[0.0007]  none
none[0.9987]  arg1_node[0.0007]  arg2_node[0.0007]  none
none[0.9987]  arg1_node[0.0007]  arg2_node[0.0007]  none
none[0.9960]  arg1_node[0.0003]  arg2_node[0.0037]  none
none[0.9987]  arg1_node[0.0007]  arg2_node[0.0007]  none
none[0.9987]  arg1_node[0.0007]  arg2_node[0.0007]  none
none[0.9987]  arg1_node[0.0007]  arg2_node[0.0007]  none
none[0.9987]  arg1_node[0.0007]  arg2_node[0.0007]  none
none[0.9987]  arg1_node[0.0007]  arg2_node[0.0007]  none
none[0.9987]  arg1_node[0.0007]  arg2_node[0.0007]  none
none[0.9987]  arg1_node[0.0007]  arg2_node[0.0007]  none
none[0.9987]  arg1_node[0.0007]  arg2_node[0.0007]  none
none[0.9987]  arg1_node[0.0006]  arg2_node[0.0007]  none
none[0.9987]  arg1_node[0.0006]  arg2_node[0.0007]  none
none[0.3879]  arg1_node[0.0002]  arg2_node[0.6119]  arg2_node
none[0.9971]  arg1_node[0.0000]  arg2_node[0.0029]  none
none[0.9971]  arg1_node[0.0000]  arg2_node[0.0029]  none
none[0.9971]  arg1_node[0.0000]  arg2_node[0.0029]  none
none[0.9844]  arg1_node[0.0000]  arg2_node[0.0156]  none
none[0.9970]  arg1_node[0.0000]  arg2_node[0.0030]  none
none[0.9970]  arg1_node[0.0000]  arg2_node[0.0030]  none
none[0.9970]  arg1_node[0.0000]  arg2_node[0.0030]  none
none[0.9970]  arg1_node[0.0000]  arg2_node[0.0030]  none
none[0.9970]  arg1_node[0.0000]  arg2_node[0.0030]  none
none[0.9970]  arg1_node[0.0000]  arg2_node[0.0030]  none
none[0.9970]  arg1_node[0.0000]  arg2_node[0.0030]  none
none[0.9970]  arg1_node[0.0000]  arg2_node[0.0030]  none
