none[0.4372]  arg1_node[0.5286]  arg2_node[0.0343]  arg1_node
none[0.9982]  arg1_node[0.0012]  arg2_node[0.0007]  none
none[0.9982]  arg1_node[0.0012]  arg2_node[0.0007]  none
none[0.9982]  arg1_node[0.0012]  arg2_node[0.0007]  none
none[0.9982]  arg1_node[0.0012]  arg2_node[0.0007]  none
none[0.9982]  arg1_node[0.0012]  arg2_node[0.0007]  none
none[0.9982]  arg1_node[0.0012]  arg2_node[0.0007]  none
none[0.9982]  arg1_node[0.0012]  arg2_node[0.0007]  none
none[0.9982]  arg1_node[0.0012]  arg2_node[0.0007]  none
none[0.9738]  arg1_node[0.0258]  arg2_node[0.0005]  none
none[0.9986]  arg1_node[0.0009]  arg2_node[0.0005]  none
none[0.9539]  arg1_node[0.0457]  arg2_node[0.0005]  none
none[0.4884]  arg1_node[0.5090]  arg2_node[0.0026]  arg1_node
none[0.9159]  arg1_node[0.0831]  arg2_node[0.0011]  none
none[0.9737]  arg1_node[0.0242]  arg2_node[0.0021]  none
none[0.9975]  arg1_node[0.0019]  arg2_node[0.0005]  none
none[0.9961]  arg1_node[0.0034]  arg2_node[0.0005]  none
none[0.9986]  arg1_node[0.0009]  arg2_node[0.0005]  none
none[0.9991]  arg1_node[0.0001]  arg2_node[0.0008]  none
none[0.0770]  arg1_node[0.0003]  arg2_node[0.9227]  arg2_node
none[0.9705]  arg1_node[0.0000]  arg2_node[0.0294]  none
none[0.9978]  arg1_node[0.0000]  arg2_node[0.0022]  none
none[0.9979]  arg1_node[0.0000]  arg2_node[0.0021]  none
none[0.9978]  arg1_node[0.0000]  arg2_node[0.0022]  none
none[0.9978]  arg1_node[0.0000]  arg2_node[0.0022]  none
none[0.4481]  arg1_node[0.5508]  arg2_node[0.0011]  arg1_node
none[0.9982]  arg1_node[0.0012]  arg2_node[0.0007]  none
none[0.9982]  arg1_node[0.0012]  arg2_node[0.0007]  none
none[0.9982]  arg1_node[0.0012]  arg2_node[0.0007]  none
none[0.9982]  arg1_node[0.0012]  arg2_node[0.0007]  none
none[0.9986]  arg1_node[0.0009]  arg2_node[0.0005]  none
none[0.9986]  arg1_node[0.0009]  arg2_node[0.0005]  none
none[0.9986]  arg1_node[0.0009]  arg2_node[0.0005]  none
none[0.9291]  arg1_node[0.0704]  arg2_node[0.0005]  none
none[0.9446]  arg1_node[0.0230]  arg2_node[0.0324]  none
none[0.9986]  arg1_node[0.0009]  arg2_node[0.0005]  none
none[0.9982]  arg1_node[0.0012]  arg2_node[0.0007]  none
none[0.9982]  arg1_node[0.0012]  arg2_node[0.0007]  none
none[0.9982]  arg1_node[0.0012]  arg2_node[0.0007]  none
none[0.9982]  arg1_node[0.0012]  arg2_node[0.0007]  none
none[0.9982]  arg1_node[0.0012]  arg2_node[0.0007]  none
none[0.7519]  arg1_node[0.0530]  arg2_node[0.1951]  none
none[0.9991]  arg1_node[0.0001]  arg2_node[0.0008]  none
none[0.0770]  arg1_node[0.0003]  arg2_node[0.9227]  arg2_node
none[0.9978]  arg1_node[0.0000]  arg2_node[0.0022]  none
none[0.9705]  arg1_node[0.0000]  arg2_node[0.0294]  none
none[0.9978]  arg1_node[0.0000]  arg2_node[0.0022]  none
none[0.9971]  arg1_node[0.0001]  arg2_node[0.0028]  none
none[0.9971]  arg1_node[0.0001]  arg2_node[0.0028]  none
none[0.9971]  arg1_node[0.0001]  arg2_node[0.0028]  none
none[0.9971]  arg1_node[0.0001]  arg2_node[0.0028]  none
none[0.9971]  arg1_node[0.0001]  arg2_node[0.0028]  none
none[0.9971]  arg1_node[0.0001]  arg2_node[0.0028]  none
none[0.9728]  arg1_node[0.0257]  arg2_node[0.0015]  none
none[0.9950]  arg1_node[0.0013]  arg2_node[0.0037]  none
none[0.9950]  arg1_node[0.0013]  arg2_node[0.0037]  none
none[0.9950]  arg1_node[0.0013]  arg2_node[0.0037]  none
none[0.9950]  arg1_node[0.0013]  arg2_node[0.0037]  none
none[0.9950]  arg1_node[0.0013]  arg2_node[0.0037]  none
none[0.9950]  arg1_node[0.0013]  arg2_node[0.0037]  none
none[0.9950]  arg1_node[0.0013]  arg2_node[0.0037]  none
none[0.9734]  arg1_node[0.0251]  arg2_node[0.0015]  none
none[0.9866]  arg1_node[0.0109]  arg2_node[0.0026]  none
none[0.9963]  arg1_node[0.0010]  arg2_node[0.0027]  none
none[0.9950]  arg1_node[0.0013]  arg2_node[0.0037]  none
none[0.9950]  arg1_node[0.0013]  arg2_node[0.0037]  none
none[0.9950]  arg1_node[0.0013]  arg2_node[0.0037]  none
none[0.9950]  arg1_node[0.0013]  arg2_node[0.0037]  none
none[0.9950]  arg1_node[0.0013]  arg2_node[0.0037]  none
none[0.9707]  arg1_node[0.0286]  arg2_node[0.0007]  none
none[0.1900]  arg1_node[0.6263]  arg2_node[0.1838]  arg1_node
none[0.8136]  arg1_node[0.1829]  arg2_node[0.0034]  none
none[0.9964]  arg1_node[0.0010]  arg2_node[0.0027]  none
none[0.9964]  arg1_node[0.0010]  arg2_node[0.0027]  none
none[0.9964]  arg1_node[0.0010]  arg2_node[0.0027]  none
none[0.1884]  arg1_node[0.0272]  arg2_node[0.7843]  arg2_node
none[0.9727]  arg1_node[0.0096]  arg2_node[0.0177]  none
none[0.9885]  arg1_node[0.0000]  arg2_node[0.0114]  none
none[0.9885]  arg1_node[0.0000]  arg2_node[0.0114]  none
none[0.9885]  arg1_node[0.0000]  arg2_node[0.0114]  none
none[0.9885]  arg1_node[0.0000]  arg2_node[0.0115]  none
none[0.4481]  arg1_node[0.5508]  arg2_node[0.0011]  arg1_node
none[0.9982]  arg1_node[0.0012]  arg2_node[0.0007]  none
none[0.9982]  arg1_node[0.0012]  arg2_node[0.0007]  none
none[0.9982]  arg1_node[0.0012]  arg2_node[0.0007]  none
none[0.9982]  arg1_node[0.0012]  arg2_node[0.0007]  none
none[0.9986]  arg1_node[0.0009]  arg2_node[0.0005]  none
none[0.9986]  arg1_node[0.0009]  arg2_node[0.0005]  none
none[0.9986]  arg1_node[0.0009]  arg2_node[0.0005]  none
none[0.9291]  arg1_node[0.0704]  arg2_node[0.0005]  none
none[0.9446]  arg1_node[0.0230]  arg2_node[0.0324]  none
none[0.9986]  arg1_node[0.0009]  arg2_node[0.0005]  none
none[0.9982]  arg1_node[0.0012]  arg2_node[0.0007]  none
none[0.9982]  arg1_node[0.0012]  arg2_node[0.0007]  none
none[0.9982]  arg1_node[0.0012]  arg2_node[0.0007]  none
none[0.9982]  arg1_node[0.0012]  arg2_node[0.0007]  none
none[0.9982]  arg1_node[0.0012]  arg2_node[0.0007]  none
none[0.7519]  arg1_node[0.0530]  arg2_node[0.1951]  none
none[0.9982]  arg1_node[0.0012]  arg2_node[0.0007]  none
none[0.9982]  arg1_node[0.0012]  arg2_node[0.0007]  none
none[0.9982]  arg1_node[0.0012]  arg2_node[0.0007]  none
none[0.9982]  arg1_node[0.0012]  arg2_node[0.0007]  none
none[0.9982]  arg1_node[0.0012]  arg2_node[0.0007]  none
none[0.9991]  arg1_node[0.0001]  arg2_node[0.0008]  none
none[0.0770]  arg1_node[0.0003]  arg2_node[0.9227]  arg2_node
none[0.9978]  arg1_node[0.0000]  arg2_node[0.0022]  none
none[0.9705]  arg1_node[0.0000]  arg2_node[0.0294]  none
none[0.9978]  arg1_node[0.0000]  arg2_node[0.0022]  none
none[0.9978]  arg1_node[0.0000]  arg2_node[0.0022]  none
none[0.0593]  arg1_node[0.9287]  arg2_node[0.0120]  arg1_node
none[0.6785]  arg1_node[0.0098]  arg2_node[0.3117]  none
none[0.9983]  arg1_node[0.0009]  arg2_node[0.0008]  none
none[0.9950]  arg1_node[0.0004]  arg2_node[0.0046]  none
none[0.9983]  arg1_node[0.0009]  arg2_node[0.0008]  none
none[0.9983]  arg1_node[0.0009]  arg2_node[0.0008]  none
none[0.9983]  arg1_node[0.0009]  arg2_node[0.0008]  none
none[0.9983]  arg1_node[0.0009]  arg2_node[0.0008]  none
none[0.9983]  arg1_node[0.0009]  arg2_node[0.0009]  none
none[0.9983]  arg1_node[0.0009]  arg2_node[0.0009]  none
none[0.9970]  arg1_node[0.0015]  arg2_node[0.0015]  none
none[0.9970]  arg1_node[0.0015]  arg2_node[0.0015]  none
none[0.9970]  arg1_node[0.0015]  arg2_node[0.0015]  none
none[0.9983]  arg1_node[0.0009]  arg2_node[0.0009]  none
none[0.9983]  arg1_node[0.0009]  arg2_node[0.0009]  none
none[0.9983]  arg1_node[0.0009]  arg2_node[0.0009]  none
none[0.9983]  arg1_node[0.0009]  arg2_node[0.0009]  none
none[0.9970]  arg1_node[0.0015]  arg2_node[0.0015]  none
none[0.9983]  arg1_node[0.0009]  arg2_node[0.0009]  none
none[0.3359]  arg1_node[0.0002]  arg2_node[0.6638]  arg2_node
none[0.9963]  arg1_node[0.0000]  arg2_node[0.0036]  none
none[0.9805]  arg1_node[0.0000]  arg2_node[0.0195]  none
none[0.1057]  arg1_node[0.8940]  arg2_node[0.0003]  arg1_node
none[0.9987]  arg1_node[0.0005]  arg2_node[0.0009]  none
none[0.0734]  arg1_node[0.0011]  arg2_node[0.9256]  arg2_node
none[0.9976]  arg1_node[0.0002]  arg2_node[0.0023]  none
none[0.9976]  arg1_node[0.0002]  arg2_node[0.0023]  none
none[0.9976]  arg1_node[0.0002]  arg2_node[0.0023]  none
none[0.9976]  arg1_node[0.0002]  arg2_node[0.0023]  none
none[0.9689]  arg1_node[0.0002]  arg2_node[0.0309]  none
none[0.9976]  arg1_node[0.0002]  arg2_node[0.0023]  none
none[0.9976]  arg1_node[0.0002]  arg2_node[0.0023]  none
none[0.9976]  arg1_node[0.0002]  arg2_node[0.0023]  none
none[0.9976]  arg1_node[0.0002]  arg2_node[0.0023]  none
none[0.9976]  arg1_node[0.0002]  arg2_node[0.0023]  none
none[0.9933]  arg1_node[0.0002]  arg2_node[0.0065]  none
none[0.9932]  arg1_node[0.0002]  arg2_node[0.0066]  none
none[0.9976]  arg1_node[0.0002]  arg2_node[0.0023]  none
none[0.9976]  arg1_node[0.0002]  arg2_node[0.0023]  none
none[0.9976]  arg1_node[0.0002]  arg2_node[0.0023]  none
none[0.9976]  arg1_node[0.0002]  arg2_node[0.0023]  none
none[0.9723]  arg1_node[0.0253]  arg2_node[0.0025]  none
none[0.9963]  arg1_node[0.0014]  arg2_node[0.0023]  none
none[0.9976]  arg1_node[0.0002]  arg2_node[0.0023]  none
none[0.9976]  arg1_node[0.0002]  arg2_node[0.0023]  none
none[0.9976]  arg1_node[0.0002]  arg2_node[0.0023]  none
none[0.9976]  arg1_node[0.0002]  arg2_node[0.0023]  none
none[0.1490]  arg1_node[0.8509]  arg2_node[0.0001]  arg1_node
none[0.7519]  arg1_node[0.0530]  arg2_node[0.1951]  none
none[0.9991]  arg1_node[0.0001]  arg2_node[0.0008]  none
none[0.0770]  arg1_node[0.0003]  arg2_node[0.9227]  arg2_node
none[0.9978]  arg1_node[0.0000]  arg2_node[0.0022]  none
none[0.9705]  arg1_node[0.0000]  arg2_node[0.0294]  none
none[0.9978]  arg1_node[0.0000]  arg2_node[0.0022]  none
none[0.9978]  arg1_node[0.0000]  arg2_node[0.0022]  none
none[0.9978]  arg1_node[0.0000]  arg2_node[0.0021]  none
none[0.9971]  arg1_node[0.0001]  arg2_node[0.0028]  none
none[0.9971]  arg1_node[0.0001]  arg2_node[0.0028]  none
none[0.9978]  arg1_node[0.0000]  arg2_node[0.0022]  none
none[0.9971]  arg1_node[0.0001]  arg2_node[0.0028]  none
none[0.9978]  arg1_node[0.0000]  arg2_node[0.0022]  none
none[0.9971]  arg1_node[0.0001]  arg2_node[0.0028]  none
none[0.9971]  arg1_node[0.0001]  arg2_node[0.0028]  none
none[0.9971]  arg1_node[0.0001]  arg2_node[0.0028]  none
none[0.9971]  arg1_node[0.0001]  arg2_node[0.0028]  none
none[0.9971]  arg1_node[0.0001]  arg2_node[0.0028]  none
none[0.9971]  arg1_node[0.0001]  arg2_node[0.0028]  none
none[0.0981]  arg1_node[0.9016]  arg2_node[0.0003]  arg1_node
none[0.9985]  arg1_node[0.0005]  arg2_node[0.0010]  none
none[0.0655]  arg1_node[0.0010]  arg2_node[0.9334]  arg2_node
none[0.9973]  arg1_node[0.0002]  arg2_node[0.0026]  none
none[0.9973]  arg1_node[0.0002]  arg2_node[0.0026]  none
none[0.9973]  arg1_node[0.0002]  arg2_node[0.0026]  none
none[0.9973]  arg1_node[0.0002]  arg2_node[0.0026]  none
none[0.9973]  arg1_node[0.0002]  arg2_node[0.0026]  none
none[0.9650]  arg1_node[0.0002]  arg2_node[0.0348]  none
none[0.9973]  arg1_node[0.0002]  arg2_node[0.0026]  none
none[0.9973]  arg1_node[0.0002]  arg2_node[0.0026]  none
none[0.9698]  arg1_node[0.0274]  arg2_node[0.0028]  none
none[0.9973]  arg1_node[0.0002]  arg2_node[0.0026]  none
none[0.9973]  arg1_node[0.0002]  arg2_node[0.0026]  none
