none[0.0593]  arg1_node[0.9287]  arg2_node[0.0120]  arg1_node
none[0.9834]  arg1_node[0.0000]  arg2_node[0.0166]  none
none[0.9969]  arg1_node[0.0000]  arg2_node[0.0031]  none
none[0.9968]  arg1_node[0.0000]  arg2_node[0.0032]  none
none[0.9968]  arg1_node[0.0000]  arg2_node[0.0032]  none
none[0.7794]  arg1_node[0.0030]  arg2_node[0.2176]  none
none[0.9968]  arg1_node[0.0000]  arg2_node[0.0032]  none
none[0.9945]  arg1_node[0.0000]  arg2_node[0.0054]  none
none[0.9945]  arg1_node[0.0000]  arg2_node[0.0054]  none
none[0.9945]  arg1_node[0.0000]  arg2_node[0.0054]  none
none[0.9945]  arg1_node[0.0000]  arg2_node[0.0054]  none
none[0.9945]  arg1_node[0.0000]  arg2_node[0.0054]  none
none[0.9945]  arg1_node[0.0000]  arg2_node[0.0054]  none
none[0.9945]  arg1_node[0.0000]  arg2_node[0.0054]  none
none[0.9945]  arg1_node[0.0000]  arg2_node[0.0054]  none
none[0.9945]  arg1_node[0.0000]  arg2_node[0.0054]  none
none[0.9945]  arg1_node[0.0000]  arg2_node[0.0054]  none
none[0.9945]  arg1_node[0.0000]  arg2_node[0.0054]  none
none[0.9945]  arg1_node[0.0000]  arg2_node[0.0054]  none
none[0.9268]  arg1_node[0.0724]  arg2_node[0.0008]  none
none[0.9633]  arg1_node[0.0363]  arg2_node[0.0004]  none
none[0.2429]  arg1_node[0.7545]  arg2_node[0.0026]  arg1_node
none[0.9980]  arg1_node[0.0013]  arg2_node[0.0007]  none
none[0.9980]  arg1_node[0.0014]  arg2_node[0.0007]  none
none[0.9980]  arg1_node[0.0014]  arg2_node[0.0007]  none
none[0.9972]  arg1_node[0.0018]  arg2_node[0.0009]  none
none[0.9109]  arg1_node[0.0366]  arg2_node[0.0526]  none
none[0.9970]  arg1_node[0.0001]  arg2_node[0.0029]  none
none[0.9774]  arg1_node[0.0030]  arg2_node[0.0197]  none
none[0.9970]  arg1_node[0.0001]  arg2_node[0.0029]  none
none[0.9938]  arg1_node[0.0010]  arg2_node[0.0052]  none
none[0.9971]  arg1_node[0.0001]  arg2_node[0.0029]  none
none[0.9971]  arg1_node[0.0001]  arg2_node[0.0029]  none
none[0.9095]  arg1_node[0.0001]  arg2_node[0.0904]  none
none[0.9971]  arg1_node[0.0001]  arg2_node[0.0028]  none
none[0.9960]  arg1_node[0.0001]  arg2_node[0.0040]  none
none[0.9960]  arg1_node[0.0001]  arg2_node[0.0040]  none
none[0.9960]  arg1_node[0.0001]  arg2_node[0.0040]  none
none[0.9960]  arg1_node[0.0001]  arg2_node[0.0040]  none
none[0.9960]  arg1_node[0.0001]  arg2_node[0.0040]  none
none[0.9960]  arg1_node[0.0001]  arg2_node[0.0040]  none
none[0.9960]  arg1_node[0.0001]  arg2_node[0.0040]  none
none[0.9960]  arg1_node[0.0001]  arg2_node[0.0040]  none
none[0.9960]  arg1_node[0.0001]  arg2_node[0.0040]  none
none[0.9960]  arg1_node[0.0001]  arg2_node[0.0040]  none
none[0.9960]  arg1_node[0.0001]  arg2_node[0.0040]  none
none[0.9960]  arg1_node[0.0001]  arg2_node[0.0040]  none
none[0.9960]  arg1_node[0.0001]  arg2_node[0.0040]  none
none[0.9960]  arg1_node[0.0001]  arg2_node[0.0040]  none
none[0.9960]  arg1_node[0.0001]  arg2_node[0.0040]  none
none[0.9960]  arg1_node[0.0001]  arg2_node[0.0040]  none
none[0.9833]  arg1_node[0.0165]  arg2_node[0.0003]  none
none[0.9063]  arg1_node[0.0930]  arg2_node[0.0008]  none
none[0.9984]  arg1_node[0.0009]  arg2_node[0.0007]  none
none[0.9985]  arg1_node[0.0009]  arg2_node[0.0007]  none
none[0.9984]  arg1_node[0.0009]  arg2_node[0.0007]  none
none[0.9984]  arg1_node[0.0009]  arg2_node[0.0007]  none
none[0.9984]  arg1_node[0.0009]  arg2_node[0.0007]  none
none[0.3199]  arg1_node[0.6788]  arg2_node[0.0013]  arg1_node
none[0.9987]  arg1_node[0.0001]  arg2_node[0.0011]  none
none[0.0559]  arg1_node[0.0002]  arg2_node[0.9439]  arg2_node
none[0.9969]  arg1_node[0.0000]  arg2_node[0.0030]  none
none[0.9590]  arg1_node[0.0000]  arg2_node[0.0410]  none
none[0.9969]  arg1_node[0.0000]  arg2_node[0.0030]  none
none[0.9960]  arg1_node[0.0001]  arg2_node[0.0040]  none
none[0.9902]  arg1_node[0.0065]  arg2_node[0.0034]  none
none[0.9969]  arg1_node[0.0000]  arg2_node[0.0030]  none
none[0.9969]  arg1_node[0.0000]  arg2_node[0.0030]  none
none[0.9969]  arg1_node[0.0000]  arg2_node[0.0030]  none
none[0.9960]  arg1_node[0.0001]  arg2_node[0.0040]  none
none[0.9960]  arg1_node[0.0001]  arg2_node[0.0040]  none
none[0.9960]  arg1_node[0.0001]  arg2_node[0.0040]  none
none[0.9960]  arg1_node[0.0001]  arg2_node[0.0040]  none
none[0.9960]  arg1_node[0.0001]  arg2_node[0.0040]  none
none[0.9960]  arg1_node[0.0001]  arg2_node[0.0040]  none
none[0.9960]  arg1_node[0.0001]  arg2_node[0.0040]  none
none[0.9960]  arg1_node[0.0001]  arg2_node[0.0040]  none
none[0.9960]  arg1_node[0.0001]  arg2_node[0.0040]  none
none[0.9960]  arg1_node[0.0001]  arg2_node[0.0040]  none
none[0.9960]  arg1_node[0.0001]  arg2_node[0.0040]  none
none[0.9960]  arg1_node[0.0001]  arg2_node[0.0040]  none
none[0.9960]  arg1_node[0.0001]  arg2_node[0.0040]  none
none[0.9960]  arg1_node[0.0001]  arg2_node[0.0040]  none
none[0.4216]  arg1_node[0.5756]  arg2_node[0.0028]  arg1_node
none[0.9983]  arg1_node[0.0011]  arg2_node[0.0006]  none
none[0.9982]  arg1_node[0.0011]  arg2_node[0.0006]  none
none[0.9982]  arg1_node[0.0011]  arg2_node[0.0006]  none
none[0.9982]  arg1_node[0.0012]  arg2_node[0.0006]  none
none[0.9982]  arg1_node[0.0011]  arg2_node[0.0006]  none
none[0.9982]  arg1_node[0.0011]  arg2_node[0.0006]  none
none[0.8927]  arg1_node[0.1060]  arg2_node[0.0013]  none
none[0.9659]  arg1_node[0.0315]  arg2_node[0.0026]  none
none[0.9968]  arg1_node[0.0025]  arg2_node[0.0007]  none
none[0.9983]  arg1_node[0.0011]  arg2_node[0.0006]  none
none[0.9983]  arg1_node[0.0011]  arg2_node[0.0006]  none
none[0.9960]  arg1_node[0.0033]  arg2_node[0.0007]  none
none[0.9982]  arg1_node[0.0011]  arg2_node[0.0006]  none
none[0.9982]  arg1_node[0.0011]  arg2_node[0.0006]  none
none[0.9982]  arg1_node[0.0011]  arg2_node[0.0006]  none
none[0.9988]  arg1_node[0.0002]  arg2_node[0.0010]  none
none[0.0625]  arg1_node[0.0003]  arg2_node[0.9372]  arg2_node
none[0.9649]  arg1_node[0.0001]  arg2_node[0.0351]  none
none[0.9972]  arg1_node[0.0001]  arg2_node[0.0027]  none
none[0.9972]  arg1_node[0.0001]  arg2_node[0.0027]  none
none[0.9972]  arg1_node[0.0001]  arg2_node[0.0027]  none
none[0.9972]  arg1_node[0.0001]  arg2_node[0.0027]  none
none[0.9972]  arg1_node[0.0001]  arg2_node[0.0027]  none
none[0.9634]  arg1_node[0.0001]  arg2_node[0.0366]  none
none[0.4217]  arg1_node[0.5755]  arg2_node[0.0028]  arg1_node
none[0.9982]  arg1_node[0.0011]  arg2_node[0.0006]  none
none[0.8927]  arg1_node[0.1060]  arg2_node[0.0013]  none
none[0.9659]  arg1_node[0.0315]  arg2_node[0.0026]  none
none[0.9983]  arg1_node[0.0011]  arg2_node[0.0006]  none
none[0.9968]  arg1_node[0.0025]  arg2_node[0.0007]  none
none[0.9983]  arg1_node[0.0011]  arg2_node[0.0006]  none
none[0.9983]  arg1_node[0.0011]  arg2_node[0.0006]  none
none[0.9960]  arg1_node[0.0033]  arg2_node[0.0007]  none
none[0.9982]  arg1_node[0.0011]  arg2_node[0.0006]  none
none[0.9988]  arg1_node[0.0002]  arg2_node[0.0010]  none
none[0.0624]  arg1_node[0.0003]  arg2_node[0.9373]  arg2_node
none[0.9972]  arg1_node[0.0001]  arg2_node[0.0027]  none
none[0.9633]  arg1_node[0.0001]  arg2_node[0.0366]  none
none[0.9972]  arg1_node[0.0001]  arg2_node[0.0027]  none
none[0.9972]  arg1_node[0.0001]  arg2_node[0.0027]  none
none[0.9972]  arg1_node[0.0001]  arg2_node[0.0027]  none
none[0.9972]  arg1_node[0.0001]  arg2_node[0.0027]  none
none[0.9972]  arg1_node[0.0001]  arg2_node[0.0027]  none
none[0.9964]  arg1_node[0.0001]  arg2_node[0.0036]  none
none[0.9964]  arg1_node[0.0001]  arg2_node[0.0036]  none
