none[0.0462]  arg1_node[0.9451]  arg2_node[0.0087]  arg1_node
none[0.9968]  arg1_node[0.0021]  arg2_node[0.0012]  none
none[0.9188]  arg1_node[0.0802]  arg2_node[0.0010]  none
none[0.9968]  arg1_node[0.0021]  arg2_node[0.0012]  none
none[0.9968]  arg1_node[0.0021]  arg2_node[0.0012]  none
none[0.9968]  arg1_node[0.0021]  arg2_node[0.0012]  none
none[0.9968]  arg1_node[0.0021]  arg2_node[0.0012]  none
none[0.9968]  arg1_node[0.0021]  arg2_node[0.0012]  none
none[0.9968]  arg1_node[0.0021]  arg2_node[0.0012]  none
none[0.9968]  arg1_node[0.0021]  arg2_node[0.0012]  none
none[0.9968]  arg1_node[0.0021]  arg2_node[0.0012]  none
none[0.6308]  arg1_node[0.3682]  arg2_node[0.0010]  none
none[0.9213]  arg1_node[0.0779]  arg2_node[0.0008]  none
none[0.9976]  arg1_node[0.0015]  arg2_node[0.0009]  none
none[0.9976]  arg1_node[0.0015]  arg2_node[0.0009]  none
none[0.3508]  arg1_node[0.6458]  arg2_node[0.0034]  arg1_node
none[0.8604]  arg1_node[0.1378]  arg2_node[0.0018]  none
none[0.9544]  arg1_node[0.0419]  arg2_node[0.0036]  none
none[0.9968]  arg1_node[0.0021]  arg2_node[0.0012]  none
none[0.9931]  arg1_node[0.0059]  arg2_node[0.0009]  none
none[0.9976]  arg1_node[0.0015]  arg2_node[0.0009]  none
none[0.9976]  arg1_node[0.0015]  arg2_node[0.0009]  none
none[0.9983]  arg1_node[0.0002]  arg2_node[0.0014]  none
none[0.0447]  arg1_node[0.0003]  arg2_node[0.9550]  arg2_node
none[0.9961]  arg1_node[0.0001]  arg2_node[0.0039]  none
none[0.9961]  arg1_node[0.0001]  arg2_node[0.0039]  none
none[0.9486]  arg1_node[0.0001]  arg2_node[0.0513]  none
none[0.9961]  arg1_node[0.0001]  arg2_node[0.0038]  none
none[0.9961]  arg1_node[0.0001]  arg2_node[0.0038]  none
none[0.9961]  arg1_node[0.0001]  arg2_node[0.0038]  none
none[0.9961]  arg1_node[0.0001]  arg2_node[0.0038]  none
none[0.9961]  arg1_node[0.0001]  arg2_node[0.0038]  none
none[0.9897]  arg1_node[0.0096]  arg2_node[0.0007]  none
none[0.9980]  arg1_node[0.0013]  arg2_node[0.0007]  none
none[0.9980]  arg1_node[0.0013]  arg2_node[0.0007]  none
none[0.9980]  arg1_node[0.0013]  arg2_node[0.0007]  none
none[0.9980]  arg1_node[0.0013]  arg2_node[0.0007]  none
none[0.9980]  arg1_node[0.0013]  arg2_node[0.0007]  none
none[0.9973]  arg1_node[0.0018]  arg2_node[0.0009]  none
none[0.9973]  arg1_node[0.0018]  arg2_node[0.0009]  none
none[0.9973]  arg1_node[0.0018]  arg2_node[0.0009]  none
none[0.9973]  arg1_node[0.0018]  arg2_node[0.0009]  none
none[0.9973]  arg1_node[0.0018]  arg2_node[0.0009]  none
none[0.9973]  arg1_node[0.0018]  arg2_node[0.0009]  none
none[0.9973]  arg1_node[0.0018]  arg2_node[0.0009]  none
none[0.9973]  arg1_node[0.0018]  arg2_node[0.0009]  none
none[0.9973]  arg1_node[0.0018]  arg2_node[0.0009]  none
none[0.9827]  arg1_node[0.0166]  arg2_node[0.0007]  none
none[0.2236]  arg1_node[0.7748]  arg2_node[0.0016]  arg1_node
none[0.2355]  arg1_node[0.7635]  arg2_node[0.0010]  arg1_node
none[0.9987]  arg1_node[0.0002]  arg2_node[0.0012]  none
none[0.0552]  arg1_node[0.0003]  arg2_node[0.9445]  arg2_node
none[0.9968]  arg1_node[0.0001]  arg2_node[0.0031]  none
none[0.9584]  arg1_node[0.0001]  arg2_node[0.0415]  none
none[0.9969]  arg1_node[0.0001]  arg2_node[0.0031]  none
none[0.9969]  arg1_node[0.0001]  arg2_node[0.0031]  none
none[0.9969]  arg1_node[0.0001]  arg2_node[0.0031]  none
none[0.9969]  arg1_node[0.0001]  arg2_node[0.0031]  none
none[0.9969]  arg1_node[0.0001]  arg2_node[0.0031]  none
none[0.9868]  arg1_node[0.0098]  arg2_node[0.0034]  none
none[0.9963]  arg1_node[0.0005]  arg2_node[0.0031]  none
none[0.9969]  arg1_node[0.0001]  arg2_node[0.0031]  none
none[0.6457]  arg1_node[0.3215]  arg2_node[0.0329]  none
none[0.2739]  arg1_node[0.7222]  arg2_node[0.0039]  arg1_node
none[0.9984]  arg1_node[0.0010]  arg2_node[0.0005]  none
none[0.9691]  arg1_node[0.0287]  arg2_node[0.0022]  none
none[0.9971]  arg1_node[0.0023]  arg2_node[0.0006]  none
none[0.9984]  arg1_node[0.0010]  arg2_node[0.0005]  none
none[0.9964]  arg1_node[0.0030]  arg2_node[0.0006]  none
none[0.9984]  arg1_node[0.0010]  arg2_node[0.0005]  none
none[0.9990]  arg1_node[0.0001]  arg2_node[0.0009]  none
none[0.0715]  arg1_node[0.0003]  arg2_node[0.9282]  arg2_node
none[0.9976]  arg1_node[0.0000]  arg2_node[0.0023]  none
none[0.9976]  arg1_node[0.0000]  arg2_node[0.0023]  none
none[0.9681]  arg1_node[0.0001]  arg2_node[0.0318]  none
none[0.9988]  arg1_node[0.0001]  arg2_node[0.0011]  none
none[0.9976]  arg1_node[0.0000]  arg2_node[0.0023]  none
none[0.9976]  arg1_node[0.0000]  arg2_node[0.0023]  none
none[0.9976]  arg1_node[0.0000]  arg2_node[0.0023]  none
none[0.9976]  arg1_node[0.0000]  arg2_node[0.0023]  none
none[0.9976]  arg1_node[0.0000]  arg2_node[0.0023]  none
none[0.9976]  arg1_node[0.0000]  arg2_node[0.0023]  none
none[0.9976]  arg1_node[0.0000]  arg2_node[0.0023]  none
none[0.9969]  arg1_node[0.0001]  arg2_node[0.0031]  none
none[0.9969]  arg1_node[0.0001]  arg2_node[0.0031]  none
none[0.9969]  arg1_node[0.0001]  arg2_node[0.0031]  none
none[0.9969]  arg1_node[0.0001]  arg2_node[0.0031]  none
none[0.9976]  arg1_node[0.0000]  arg2_node[0.0023]  none
none[0.9969]  arg1_node[0.0001]  arg2_node[0.0031]  none
none[0.9969]  arg1_node[0.0001]  arg2_node[0.0031]  none
none[0.9969]  arg1_node[0.0001]  arg2_node[0.0031]  none
none[0.9976]  arg1_node[0.0000]  arg2_node[0.0023]  none
none[0.9976]  arg1_node[0.0000]  arg2_node[0.0023]  none
none[0.1190]  arg1_node[0.8787]  arg2_node[0.0023]  arg1_node
none[0.9756]  arg1_node[0.0234]  arg2_node[0.0010]  none
none[0.9771]  arg1_node[0.0226]  arg2_node[0.0003]  none
none[0.0855]  arg1_node[0.0019]  arg2_node[0.9126]  arg2_node
none[0.9977]  arg1_node[0.0000]  arg2_node[0.0022]  none
none[0.9482]  arg1_node[0.0000]  arg2_node[0.0517]  none
none[0.9977]  arg1_node[0.0000]  arg2_node[0.0022]  none
none[0.9977]  arg1_node[0.0000]  arg2_node[0.0022]  none
none[0.9977]  arg1_node[0.0000]  arg2_node[0.0022]  none
none[0.9977]  arg1_node[0.0000]  arg2_node[0.0022]  none
none[0.9977]  arg1_node[0.0000]  arg2_node[0.0023]  none
none[0.9977]  arg1_node[0.0000]  arg2_node[0.0023]  none
none[0.9977]  arg1_node[0.0000]  arg2_node[0.0023]  none
none[0.9977]  arg1_node[0.0000]  arg2_node[0.0022]  none
none[0.9977]  arg1_node[0.0000]  arg2_node[0.0022]  none
none[0.9977]  arg1_node[0.0000]  arg2_node[0.0022]  none
none[0.9977]  arg1_node[0.0000]  arg2_node[0.0022]  none
none[0.9977]  arg1_node[0.0000]  arg2_node[0.0022]  none
none[0.9977]  arg1_node[0.0000]  arg2_node[0.0022]  none
none[0.9772]  arg1_node[0.0204]  arg2_node[0.0025]  none
none[0.9977]  arg1_node[0.0000]  arg2_node[0.0022]  none
none[0.6822]  arg1_node[0.2857]  arg2_node[0.0321]  none
none[0.3095]  arg1_node[0.6864]  arg2_node[0.0040]  arg1_node
none[0.9737]  arg1_node[0.0242]  arg2_node[0.0021]  none
none[0.9991]  arg1_node[0.0001]  arg2_node[0.0008]  none
none[0.0770]  arg1_node[0.0003]  arg2_node[0.9227]  arg2_node
none[0.9978]  arg1_node[0.0000]  arg2_node[0.0022]  none
none[0.9705]  arg1_node[0.0000]  arg2_node[0.0294]  none
none[0.9978]  arg1_node[0.0000]  arg2_node[0.0022]  none
none[0.9979]  arg1_node[0.0000]  arg2_node[0.0021]  none
none[0.9978]  arg1_node[0.0000]  arg2_node[0.0022]  none
none[0.9978]  arg1_node[0.0000]  arg2_node[0.0022]  none
none[0.9978]  arg1_node[0.0000]  arg2_node[0.0022]  none
none[0.9978]  arg1_node[0.0000]  arg2_node[0.0022]  none
none[0.9971]  arg1_node[0.0001]  arg2_node[0.0028]  none
none[0.9971]  arg1_node[0.0001]  arg2_node[0.0028]  none
none[0.9971]  arg1_node[0.0001]  arg2_node[0.0028]  none
none[0.9971]  arg1_node[0.0001]  arg2_node[0.0028]  none
none[0.9971]  arg1_node[0.0001]  arg2_node[0.0028]  none
none[0.9971]  arg1_node[0.0001]  arg2_node[0.0028]  none
none[0.1603]  arg1_node[0.8392]  arg2_node[0.0005]  arg1_node
none[0.9988]  arg1_node[0.0003]  arg2_node[0.0009]  none
none[0.0703]  arg1_node[0.0006]  arg2_node[0.9290]  arg2_node
none[0.9975]  arg1_node[0.0001]  arg2_node[0.0024]  none
none[0.9675]  arg1_node[0.0001]  arg2_node[0.0323]  none
none[0.9987]  arg1_node[0.0001]  arg2_node[0.0012]  none
none[0.9975]  arg1_node[0.0001]  arg2_node[0.0024]  none
none[0.9975]  arg1_node[0.0001]  arg2_node[0.0024]  none
none[0.9975]  arg1_node[0.0001]  arg2_node[0.0024]  none
none[0.9975]  arg1_node[0.0001]  arg2_node[0.0024]  none
none[0.9975]  arg1_node[0.0001]  arg2_node[0.0024]  none
none[0.9975]  arg1_node[0.0001]  arg2_node[0.0024]  none
none[0.9975]  arg1_node[0.0001]  arg2_node[0.0024]  none
none[0.9975]  arg1_node[0.0001]  arg2_node[0.0024]  none
none[0.9975]  arg1_node[0.0001]  arg2_node[0.0024]  none
none[0.9975]  arg1_node[0.0001]  arg2_node[0.0024]  none
none[0.9975]  arg1_node[0.0001]  arg2_node[0.0024]  none
none[0.9816]  arg1_node[0.0158]  arg2_node[0.0026]  none
none[0.9975]  arg1_node[0.0001]  arg2_node[0.0024]  none
none[0.9975]  arg1_node[0.0001]  arg2_node[0.0024]  none
none[0.9975]  arg1_node[0.0001]  arg2_node[0.0024]  none
none[0.9975]  arg1_node[0.0001]  arg2_node[0.0024]  none
none[0.9975]  arg1_node[0.0001]  arg2_node[0.0024]  none
none[0.9967]  arg1_node[0.0001]  arg2_node[0.0031]  none
none[0.9967]  arg1_node[0.0001]  arg2_node[0.0031]  none
none[0.9975]  arg1_node[0.0001]  arg2_node[0.0024]  none
none[0.9975]  arg1_node[0.0001]  arg2_node[0.0024]  none
none[0.9975]  arg1_node[0.0001]  arg2_node[0.0024]  none
none[0.9975]  arg1_node[0.0001]  arg2_node[0.0024]  none
none[0.9975]  arg1_node[0.0001]  arg2_node[0.0024]  none
none[0.9975]  arg1_node[0.0001]  arg2_node[0.0024]  none
none[0.9975]  arg1_node[0.0001]  arg2_node[0.0024]  none
none[0.9975]  arg1_node[0.0001]  arg2_node[0.0024]  none
none[0.0424]  arg1_node[0.9521]  arg2_node[0.0054]  arg1_node
none[0.7613]  arg1_node[0.0158]  arg2_node[0.2229]  none
none[0.9982]  arg1_node[0.0012]  arg2_node[0.0005]  none
none[0.9964]  arg1_node[0.0006]  arg2_node[0.0029]  none
none[0.9982]  arg1_node[0.0012]  arg2_node[0.0005]  none
none[0.9982]  arg1_node[0.0012]  arg2_node[0.0005]  none
none[0.9981]  arg1_node[0.0013]  arg2_node[0.0006]  none
none[0.9981]  arg1_node[0.0013]  arg2_node[0.0006]  none
none[0.9981]  arg1_node[0.0013]  arg2_node[0.0006]  none
none[0.9981]  arg1_node[0.0013]  arg2_node[0.0006]  none
none[0.9969]  arg1_node[0.0021]  arg2_node[0.0009]  none
none[0.9969]  arg1_node[0.0021]  arg2_node[0.0009]  none
none[0.9969]  arg1_node[0.0021]  arg2_node[0.0009]  none
none[0.9969]  arg1_node[0.0021]  arg2_node[0.0009]  none
none[0.9982]  arg1_node[0.0012]  arg2_node[0.0005]  none
none[0.9982]  arg1_node[0.0012]  arg2_node[0.0005]  none
none[0.9982]  arg1_node[0.0012]  arg2_node[0.0005]  none
none[0.9982]  arg1_node[0.0012]  arg2_node[0.0005]  none
none[0.9969]  arg1_node[0.0021]  arg2_node[0.0009]  none
none[0.9969]  arg1_node[0.0021]  arg2_node[0.0009]  none
none[0.4423]  arg1_node[0.0004]  arg2_node[0.5573]  arg2_node
none[0.9976]  arg1_node[0.0001]  arg2_node[0.0023]  none
none[0.9875]  arg1_node[0.0000]  arg2_node[0.0125]  none
none[0.9976]  arg1_node[0.0001]  arg2_node[0.0023]  none
none[0.9898]  arg1_node[0.0001]  arg2_node[0.0101]  none
none[0.9976]  arg1_node[0.0001]  arg2_node[0.0023]  none
none[0.9976]  arg1_node[0.0001]  arg2_node[0.0023]  none
none[0.9976]  arg1_node[0.0001]  arg2_node[0.0023]  none
none[0.9976]  arg1_node[0.0001]  arg2_node[0.0023]  none
none[0.9976]  arg1_node[0.0001]  arg2_node[0.0024]  none
none[0.9976]  arg1_node[0.0001]  arg2_node[0.0024]  none
none[0.9976]  arg1_node[0.0001]  arg2_node[0.0024]  none
none[0.9976]  arg1_node[0.0001]  arg2_node[0.0023]  none
none[0.9976]  arg1_node[0.0001]  arg2_node[0.0023]  none
